id,routeDate,parcels,firstToLastStopActualDurationHours,firstToLastStopEstimatedTravelTimeHours,routeCentroidLatitude,routeCentroidLongitude
IxFHgzmmnf+FLqyZm2D/Lw==,07/08/2025,66,6.263333333,1.160555556,51.59132673,-0.150668917
C896kAYYlFV/CdKY3LUudQ==,07/08/2025,73,5.521666667,2.035555556,51.6409256,-0.012812485
xA10EZcGg7BaoxaeakHfCw==,25/07/2025,79,7.429444444,1.533055556,51.63449118,-0.130208985
6l+sqoeSExe+wpKoyyq+mw==,20/07/2025,54,6.087777778,1.753055556,51.36274381,-0.462194421
a42pMLosb6pKL+BGjVjeCw==,05/08/2025,88,5.333055556,1.1325,51.42513925,-0.149272291
HbH+ibKogXp38LBoFsRsww==,04/08/2025,102,6.589166667,1.688055556,51.5723803,-0.001644947
gtFZUrkcX58r6RFYQ+q7vg==,11/08/2025,82,11.0725,0.914444444,51.50628349,-0.02133793
855HVCrj0YLvWXZYxDTe1A==,22/07/2025,113,8.26,3.111111111,51.58287939,-0.037828112
m/HrvlB3HeDqmKP2qsltmQ==,04/08/2025,67,8.071111111,2.196944444,51.37784662,0.075553377
7t+08dtqTeXPVDY2fh5ZEw==,27/07/2025,69,8.210833333,2.091666667,51.40183973,0.049372772
L9b6OlRueIlNnx04fXYAtQ==,05/08/2025,69,7.548333333,0.894166667,51.48550652,-0.186352522
v884d7abhSnmjxVcrDOCYQ==,13/08/2025,108,11.69694444,2.109166667,51.47099851,-0.305296948
KQqvYi0LQ5oColM1Dww9AA==,10/08/2025,66,6.899166667,0.948888889,51.59922552,-0.202760865
vNsDchwQ9FUTki069Ms35Q==,18/07/2025,69,9.659444444,0.896944444,51.46363414,-0.134231196
4+ws8TMtZMybmrnWXDb7Tg==,06/08/2025,56,7.190277778,1.150277778,51.50818295,-0.266773997
6APbtnyLyIbgKnJrMy9OdA==,19/07/2025,68,6.242222222,0.919166667,51.56129133,-0.150697468
jxDdklPCA+z5QyuldEBNFA==,26/07/2025,74,6.026944444,1.813333333,51.38169166,-0.429941632
aUx6XLRpxAPyX6yuBsMdhA==,02/08/2025,36,3.366944444,1.085555556,51.49816979,-0.423814973
faXk42Q4F1q3TzZsTMlOFg==,23/07/2025,52,3.887222222,0.481944444,51.49573723,-0.188975335
IT3SOcpEQ5UUN5rkbRx6kA==,11/08/2025,67,9.559166667,0.718055556,51.48013984,-0.209894866
haC9jOQzVf0wR/k4pWH5Ag==,30/07/2025,78,6.574722222,1.377222222,51.54360373,-0.048666621
SfVe+VJ/gNU9nUEuUnuVPQ==,03/08/2025,83,9.3575,1.765,51.39694105,-0.234097874
ggt0LFqbts0LvAxqKlU+Kw==,31/07/2025,31,3.042222222,0.502777778,51.45457089,-0.215583856
vh5Z9P9KFsIbjXwuGujnyw==,22/07/2025,86,7.521388889,0.968055556,51.52369932,-0.191713997
5IJrv4e+Ttp6cMogX6GDlA==,22/07/2025,37,3.405555556,3.663611111,51.65927738,-0.075676263
Dr5Abz23aJb8GF+p70FygA==,06/08/2025,70,7.615277778,1.321666667,51.58354225,-0.105655722
1GMUoXyD6T5GjIj7MPhBbA==,18/07/2025,65,5.005277778,1.336388889,51.35823485,-0.156466543
/8qGqhbqilebq5RqXAQ6kw==,18/07/2025,78,12.56,1.515555556,51.55000191,0.035260968
fZGZPFw81n/94Al86J9h7g==,22/07/2025,85,10.18805556,1.3475,51.53955887,-0.228673809
Kfni+6l3c2inA49b+5kONA==,06/08/2025,61,6.185,0.872777778,51.50969247,0.012596952
pJVJWVqHaAxGbqb3lzm11w==,05/08/2025,50,4.079166667,0.638611111,51.58955808,-0.158834436
5bRfv2y/8VQuGv/Ij4Pf4Q==,07/08/2025,74,8.925833333,0.904444444,51.49890534,-0.087441752
D61Prh1FkQU1wJ3Y7pzkzg==,06/08/2025,59,8.811388889,0.807777778,51.49764736,-0.10390194
0ifqu0DHHKmj7xU3qzZ3QA==,04/08/2025,69,6.197222222,1.183888889,51.55831723,-0.167825076
t2zRPc9Cfi6J64MRGIQC2A==,04/08/2025,66,5.386666667,0.932777778,51.41811977,-0.198776422
ra3kQQpMxFd1vKNs5MNJSw==,20/07/2025,43,6.931666667,0.640555556,51.52949378,-0.09754819
4NKO3diyTqhYn0XQ8yKs7g==,31/07/2025,58,4.329166667,1.118333333,51.61408118,-0.275373353
FjsXL3LhI+VF70FgmNx8Nw==,03/08/2025,77,5.844444444,1.456111111,51.61147994,-0.267185403
m4d2NE8FSIcT3+DGZWcYnw==,12/08/2025,61,7.137222222,1.030277778,51.64141678,-0.140971015
EMP8861uS9Fz6zPpDmNIMw==,25/07/2025,43,3.993333333,1.374166667,51.31987142,-0.065680498
ETKMEWmFwAMCJPsGcezhMg==,04/08/2025,85,9.880277778,1.786666667,51.65525355,-0.330819211
0L4l7FmNdvo1shIwZxET2g==,08/08/2025,97,9.410555556,1.2475,51.5098806,-0.023681014
P5w1emOYbbkzgipVeSJMYw==,03/08/2025,31,2.318333333,0.373333333,51.59991318,-0.229553588
fsecamdYpFWFv4ra+oJ33A==,13/08/2025,68,4.819722222,0.915555556,51.61654801,-0.185335017
g4xeTq8jlbyyOEvE7cey8Q==,25/07/2025,51,4.741388889,3.153888889,51.62175086,-0.451824637
zCOXY6x+gcQrcDNL5+863w==,04/08/2025,43,3.933888889,0.782222222,51.49270202,-0.269100749
KzOdUI6MvhyKqNFebFe7xA==,04/08/2025,70,7.609166667,1.696666667,51.47823226,0.137683673
MZhMUAa1vfu+f/RzNbV0KQ==,25/07/2025,43,3.558611111,0.788333333,51.47300709,-0.270178346
7LAbtu+dw/SFeLn7+f67pQ==,26/07/2025,83,12.15277778,1.158055556,51.50675073,-0.013941526
LmExkCg6ThQ0oT+8iyvoGg==,25/07/2025,53,4.735,0.741666667,51.54933784,-0.169157344
/WdKwEazC2bTsEhC/f394Q==,13/08/2025,70,4.656944444,1.452222222,51.43791262,0.12242752
ykJ5uccXi5LwRG593ULh1w==,06/08/2025,87,5.583333333,2.379444444,51.51577919,-0.423581008
hrpuvzLmLnrNABuX4f6gSw==,09/08/2025,50,5.327222222,0.919722222,51.41260403,-0.217419483
+M2whJzhxEvVB6uTNRNJog==,24/07/2025,70,6.245277778,1.142222222,51.43957744,-0.110771947
8ZgfQKVlsQffQ953ndt2kQ==,18/07/2025,74,6.961944444,1.200555556,51.59076882,-0.043179817
OEofrG4B655o49+LDgaAmA==,18/07/2025,89,8.120277778,1.448055556,51.46063688,-0.004206471
MFjrwhqF0z+eGhsmGQJj0g==,02/08/2025,84,8.834444444,1.416666667,51.47333287,-0.016644901
8cVcr/Gjpi4N9qcAAfSa+A==,01/08/2025,49,3.235833333,0.917222222,51.42635117,-0.338786113
T/XfMTtZXSL1jFoIr8K/Kg==,20/07/2025,99,9.101111111,1.759444444,51.61037331,-0.282614304
Y/jv80BEPNcArCEYZxrr4Q==,02/08/2025,85,6.759444444,1.574166667,51.40785331,-0.047882018
gHQxmO4hrL4WJHD0LuwGSw==,30/07/2025,67,7.213888889,2.719166667,51.60762922,0.061329716
eLfQ4MIXbJNk3VOWBmnbzw==,24/07/2025,75,9.063333333,1.328888889,51.40449344,-0.298190536
SizJaOvhrOw6BeD1S3VFwA==,03/08/2025,48,5.054444444,1.488611111,51.59898278,0.079345423
X2jz6w0H/CCZv2ez6xg+dQ==,13/08/2025,76,6.423888889,0.760833333,51.43865249,-0.172348878
C3b7pnpcjVcrfuMRu/k7Yg==,04/08/2025,88,6.855555556,1.593333333,51.60237103,-0.257203989
KpHaB3nTMSBZ3HeSpAodMg==,18/07/2025,61,6.789166667,2.113333333,51.64899563,-0.032524516
ITX2apb98KAymmgUdN+nvQ==,28/07/2025,97,6.221111111,1.704166667,51.5694714,-0.085008467
cEM12stN7oij5UgThbwU9Q==,12/08/2025,77,11.93416667,1.034166667,51.52157115,-0.09602805
4K2QWhPexb+bPt4wxCE6aQ==,27/07/2025,77,5.265833333,1.110277778,51.50818931,-0.213180103
PP/Tm+StA4aOhvpCkiTNFQ==,18/07/2025,72,6.236666667,0.814166667,51.61810171,-0.178764959
cletdBRo4U20QBRhJl0sdw==,20/07/2025,57,4.445833333,1.283055556,51.63070945,-0.101649906
U3dahhKJNnkgpRm4ulpQpQ==,05/08/2025,73,4.403888889,1.088888889,51.43766221,-0.212256329
JNndqRcu/3xP+Xao20j9vQ==,08/08/2025,71,6.7125,1.135555556,51.4512863,-0.123009976
l/yV8pxbwMxlqmTxfhQ06Q==,29/07/2025,31,2.027777778,0.306666667,51.44088612,-0.163155182
cz1wrt5QDIdkkrNJltiDVw==,22/07/2025,68,6.520277778,1.201388889,51.50920259,-0.286093822
dmTkrTNhrqQKmWtIUAoUeg==,24/07/2025,83,7.3725,0.776388889,51.46753273,-0.202875795
1iJY2VWzgIZmq5duEU5peg==,25/07/2025,76,8.58,1.013055556,51.46743502,-0.132658337
378tDnxPnBGfD7AsGNJRDQ==,25/07/2025,67,10.82555556,0.940277778,51.51828023,-0.10991692
jopWUAkssAzZPCl4JNzRfg==,31/07/2025,83,6.470277778,1.736388889,51.64094587,-0.110613224
XQF0c3X3x3RrsupeKPM9kQ==,20/07/2025,88,6.364444444,1.726666667,51.63845065,-0.212760061
r8aNc277RFueuMU1dg/sWw==,10/08/2025,69,8.305833333,1.440555556,51.48732043,0.040987531
wuDzijI+L+FnFNqYgTHw5Q==,24/07/2025,67,9.457777778,1.148611111,51.5558478,0.015984947
lI1O4qeAKktP5QsjR/3PdQ==,26/07/2025,70,7.650833333,1.508055556,51.40435261,-0.283166601
Jh4IrljS1fAoCEH4FjK/yA==,06/08/2025,67,6.199722222,1.285,51.65894834,-0.229088637
EDAZ8eZRLSOIGCEYwPVR+Q==,12/08/2025,92,6.49,1.930833333,51.40406322,0.02524281
J6njUVBO0N6HFspYyWltBQ==,06/08/2025,86,5.73,1.623333333,51.40467485,-0.235831213
3+yRKPrI6YIUb32RE0HYFw==,08/08/2025,98,9.454722222,1.829722222,51.400621,-0.002708495
up9KS7CKXc+kx4I+DzBd1g==,31/07/2025,78,10.46583333,1.157777778,51.51741285,0.035472022
TbdQnRLF2rovFuwptDoEOg==,31/07/2025,90,6.019722222,2.296111111,51.52595543,-0.458604309
Rqr9RqXkOiwocW5E94+H1g==,24/07/2025,82,6.178888889,1.585555556,51.40428347,-0.054946301
EOG9kML2Qy6fkyhQswCaBA==,20/07/2025,73,5.273888889,1.523333333,51.42678939,-0.316715421
nAjefMt5xnPMMpFE4ebKNg==,29/07/2025,76,7.710277778,1.131944444,51.45454255,-0.222269284
y+LUscpKSZH95GyjKI4QBA==,01/08/2025,72,6.133611111,1.605833333,51.36696481,-0.467786656
Jl6lVZcBBMgCyGh36q4Esg==,29/07/2025,82,5.852222222,0.823888889,51.46589534,-0.161749521
ymH3WSezOISnDIqKWdcxlQ==,01/08/2025,95,10.84083333,1.704166667,51.38418366,-0.088032826
EZxhBt5jLk3LSBjAzoDnDg==,26/07/2025,64,10.40666667,0.752777778,51.49483402,-0.178625197
w+MA3sjKfohyrpl/58U0KA==,22/07/2025,50,3.605833333,0.594166667,51.5624973,-0.198994984
tHfPGVQyjVvRi+w7YJwgeA==,02/08/2025,67,5.763333333,1.233611111,51.44066604,-0.314172035
5qz3TRFH4OJN/j28/QuiqA==,02/08/2025,35,3.895,3.5,51.65715823,-0.081454003
vDlch7SL3vQ9ZhlEvmXOWg==,12/08/2025,65,4.893333333,0.861388889,51.60166582,-0.182948434
zu6MAb9NYYFglv+Zk2rP3g==,22/07/2025,82,7.730555556,1.025833333,51.54693681,-0.1927464
rA+LHc4LoIqMV7eQVmFnfA==,27/07/2025,87,8.075,2.391666667,51.49180566,-0.43313665
Dj6OFXVpF2JxxBoTq+hbTg==,18/07/2025,46,5.628888889,1.070555556,51.55586653,-0.262232134
zFpWs3PzfBQGyKRD3nhwew==,21/07/2025,71,6.486944444,2.376666667,51.32271291,-0.256503872
4X/UljIuXXAsOEfQJMCbJg==,27/07/2025,75,8.385,1.079444444,51.49584841,-0.092797153
VJktLwLGhmTzVe+dUzsP7g==,04/08/2025,82,8.389444444,1.9725,51.36543218,-0.450467824
3h/dQpT95xM5p2cVk28pQA==,02/08/2025,74,10.10472222,1.082222222,51.49021636,-0.099485453
D0j3zQ4B04vO0l+Hiv27vg==,18/07/2025,84,9.921111111,2.106111111,51.52688435,-0.340790312
5SxJhNusk4D00wDgZzNCnA==,12/08/2025,75,7.848888889,1.918611111,51.62019014,-0.105034614
Chj24Zj/+4ZkWrLuaXZnUw==,06/08/2025,23,3.145833333,1.27,51.28770985,-0.067799207
akqcW2UwwwIHygPAUWGqKQ==,13/08/2025,74,6.044444444,1.003888889,51.52158084,-0.196039519
nG8YwVW2Cew1YYr0sKnMcA==,27/07/2025,84,11.95388889,1.510833333,51.52016262,0.003160888
K3SCAKFtnp2WajFTMbQTWQ==,31/07/2025,41,4.450833333,1.665277778,51.29952829,-0.068792351
mtEcw3sGvxdem0gyLQZWPA==,12/08/2025,74,10.92694444,1.384444444,51.52262066,-0.233457793
9Fi2Ntr/sYZmHkbxNlMC8Q==,25/07/2025,55,4.859444444,0.575277778,51.49231866,-0.165139294
v72Z/lAdewA93bd/oFyP5Q==,10/08/2025,57,4.690833333,1.651944444,51.43666776,-0.460115505
qXnCrcenjNrzJEPdlsGK+w==,08/08/2025,30,3.835,0.689722222,51.51098951,-0.142338311
XzeqJaSs+1cuSsoUbtQp1Q==,12/08/2025,31,5.098888889,0.358333333,51.46990823,-0.165384883
Lkfe97LEMlT+h7KZZYOl5w==,05/08/2025,80,7.659722222,1.552222222,51.5871657,-0.08189308
BHw33c/C2Q3c9dgRtUN1/Q==,30/07/2025,81,6.761388889,1.606666667,51.62162778,-0.101616352
iXpXAk1WogoHHrRbw5nEVg==,07/08/2025,72,10.11833333,1.361666667,51.52245638,-0.286203547
C6pzTt4OggPhCvs4w1Il8Q==,24/07/2025,31,3.055,0.681388889,51.63568421,-0.378800703
crSzkIHHmDN0SRZ10Md3SQ==,29/07/2025,76,7.123333333,1.092222222,51.49543729,-0.255627163
h89vQQ+EHg5dOjBNq6t/WQ==,20/07/2025,83,7.899444444,0.958888889,51.47784041,-0.186145802
+qTEsV8+lB23VdaQjYQK3g==,06/08/2025,51,4.045555556,1.061666667,51.39388688,-0.18125039
D+txa3cwoCjDk9f9Y49LBQ==,26/07/2025,52,6.613055556,1.664722222,51.50714523,-0.41835393
9GtVcYoJeJ5CMp7c4iJAcg==,01/08/2025,42,4.976111111,0.584444444,51.53571483,-0.072502877
4RQF7/k1Jji2y+Q6JSKzBQ==,02/08/2025,83,9.7925,2.506111111,51.45030107,0.178157018
GgNTNvlcQwUObn0U4TSv6Q==,24/07/2025,80,5.349444444,1.260833333,51.47690848,-0.004526157
QwuZXlw9AZxFNOT9XD7Sgw==,26/07/2025,50,5.063333333,1.777222222,51.29153789,-0.158579236
3MWnRHlUepj1j6E5sW0Pjw==,24/07/2025,58,5.305833333,1.856111111,51.35436653,0.002991974
kFMF3gEf+9H5PbIRMFjFWQ==,19/07/2025,55,5.341944444,1.047777778,51.42854928,-0.213644172
mKYirv9kgTvgwID84unvyw==,26/07/2025,69,4.7675,1.516944444,51.38735236,-0.236899914
znb/BR6JblDt+A8bq8cA4A==,12/08/2025,71,7.875,1.7775,51.47298367,-0.370723485
bPusd3yvzRy891LirLt2SA==,07/08/2025,70,5.416944444,1.664166667,51.37220715,-0.27545996
5KSdoIk/SIutn0zj2ZeKKQ==,22/07/2025,72,5.928333333,2.350833333,51.67510059,-0.440899109
ibv5V1FHI9MG2oXaKELA3w==,28/07/2025,72,5.204166667,1.0325,51.43159249,-0.192670979
LeHRIkppOw+UUfv3sUdvPA==,20/07/2025,91,8.756111111,1.708611111,51.47230022,0.010526176
ZDS/KfUcJB4v2djHczuFQw==,23/07/2025,75,5.648888889,1.241666667,51.54974343,-0.052149416
RN3wZCZiyjjYfhg6PZDgKA==,20/07/2025,83,9.548055556,2.007222222,51.38003404,-0.00360333
2JsRiMlQ+QArxzvL5VaiAw==,22/07/2025,84,8.545555556,2.559166667,51.52056967,-0.452327499
nRSNmgWqNEW22eKU+bYlwQ==,02/08/2025,62,4.874444444,1.600277778,51.64936971,-0.418445274
v2OzkPB+xGHJllWbNZVy2A==,31/07/2025,57,4.284722222,1.349722222,51.40926471,-0.278291333
z9K+tdFPrwC7LMbXlwgQPw==,23/07/2025,88,11.0175,1.866944444,51.50502026,-0.281895489
HTT+AnnQ597Ole4VL3FSXg==,29/07/2025,86,7.262222222,1.258333333,51.51606252,-0.013222964
Ppb6S1qq0zoSv40bh8NB/A==,06/08/2025,67,6.805,0.998888889,51.46181314,-0.124738602
Xf6b7+0J+9XvZw7S+2xWHw==,05/08/2025,68,6.726944444,0.817222222,51.52995333,-0.186505221
eslso62Sdcu3ZLop61xTZg==,12/08/2025,81,7.150833333,2.592777778,51.58570886,0.193541098
1g+RvOYleYvUSwXlIiRwjg==,29/07/2025,66,9.429166667,0.8625,51.48047121,-0.106750594
0Ba3EjoHxjczj0nTn7zwKA==,06/08/2025,80,11.48083333,0.934444444,51.52446068,-0.022228666
TGxTvXzoc6ubhqiulWUUyQ==,11/08/2025,42,2.881944444,1.090555556,51.57266253,-0.363160892
BZnLMN9dyzqwHoLZJ7wn5Q==,27/07/2025,73,4.642777778,1.375833333,51.54433842,-0.22154522
R2v5X9ciYo4wNnC0d0ZEBQ==,12/08/2025,72,4.624722222,0.786666667,51.44564261,-0.157437064
oi6Wq1EX3SvsdhEo8GBPKA==,31/07/2025,51,3.686666667,1.407222222,51.69523058,-0.40106165
z39F67dC87kA99Ayk7z2Mw==,12/08/2025,79,8.141944444,2.368333333,51.53536087,-0.43484731
soAoDLA4J45nyz2xce456Q==,06/08/2025,85,11.49555556,1.3575,51.49231558,-0.247675601
e/mqhWxRHOgHT2NR4lsWnQ==,12/08/2025,81,5.594166667,1.131666667,51.55762557,-0.082059126
8nmnriQctbopKOu9iHkrsA==,13/08/2025,78,7.8975,1.558333333,51.40897459,-0.081746097
DtU3LZib+Kp0H0/FD27PQw==,08/08/2025,47,4.421388889,0.557222222,51.49033495,0.00872097
jmOqiUnys9wu3TmQFAH7DQ==,30/07/2025,69,6.951944444,1.006666667,51.56231759,-0.105938541
QWLrWPP3Ig6E3FMpq8ymxw==,23/07/2025,87,6.271666667,2.036388889,51.41913596,0.040830131
wAJWeIvRMavIgCxPRl00Uw==,01/08/2025,50,5.358333333,1.060833333,51.389656,-0.290686818
7YdZ4c5jECjC85lBkeM+Ew==,27/07/2025,81,5.798055556,2.2175,51.63594984,0.001997815
EikhXTKbw7cQBbWBs1zPkw==,20/07/2025,69,5.978611111,1.970833333,51.43323734,-0.44601372
Mjgyk7Znm/jQOJcKIDCC1g==,05/08/2025,80,7.666111111,1.679444444,51.57736153,0.021904656
1E5UUodUPb7iXc43YUYcWA==,31/07/2025,65,5.094166667,0.833055556,51.58481412,-0.192798262
JzYA3ODpfimjeriTkHyNHg==,22/07/2025,35,2.126944444,0.411111111,51.51999961,-0.307388825
LXaVIC70pTt74aFEvcCqIA==,06/08/2025,68,6.376388889,1.048333333,51.54253847,-0.119687148
QEw513HKv/a6yABpzJ4tjw==,05/08/2025,74,5.319722222,1.4975,51.41599268,-0.180993705
Ti2HOTBCcaXvEK5EuD0yOQ==,24/07/2025,59,8.450833333,0.834722222,51.55545061,-0.059972171
AfodDLhhvHUNCReWLQuhcw==,29/07/2025,101,7.419444444,1.854444444,51.58657346,0.040122821
OBeufbONKaZCuwiNA9FdSw==,04/08/2025,79,9.549722222,1.208611111,51.54025192,-0.107003216
/A6bW5d4gXyU7pZSoXL51w==,02/08/2025,90,6.488055556,2.249166667,51.58512084,0.072777642
j8gjxrZEiY4ls+IVmdLGzQ==,29/07/2025,72,5.504722222,0.823611111,51.49562161,-0.172281935
3J/9N3Hq8PVo9SAyVaGtSA==,23/07/2025,54,5.811111111,0.716388889,51.56229725,-0.137050436
HDxj6Phvw3J0P6ftN3mguw==,11/08/2025,68,4.818611111,1.483611111,51.39495718,-0.23842122
p55NcPJtWOPzo+Wx8UR3Rw==,05/08/2025,92,6.841944444,2.2675,51.45962854,0.120846931
NQGkpKIsdQJcz/YrJ5l35A==,13/08/2025,67,5.524166667,0.939722222,51.54071037,-0.105268066
g2WZXjy+GlfjvzpZ18yw+Q==,10/08/2025,69,4.881944444,1.585555556,51.41595883,-0.020854251
N5kV1QvGz7e1I7ipGxePeA==,25/07/2025,73,8.510555556,1.028888889,51.51133381,-0.146335648
5FJMJodfw2Lw2loseyuVcA==,29/07/2025,64,6.1075,1.560833333,51.36376925,-0.391307661
Q7RS35k64yP2giFhIsdzRQ==,11/08/2025,85,8.616666667,1.463611111,51.5866901,-0.094397651
rUD3u+EHR5ZzkAy0XyPsIg==,28/07/2025,64,5.941666667,0.636111111,51.45537019,-0.155753171
IUO74tyAxKbUUrjwpJc6eQ==,09/08/2025,99,6.7275,1.650277778,51.47554754,0.002433503
6amiPK7jNg8PcGmwuZhQUA==,27/07/2025,84,7.400277778,1.800555556,51.44171376,-0.333491752
PUflc4gHrqpf3w3WYcUgYA==,08/08/2025,63,10.03638889,0.848055556,51.52628491,-0.100035231
v+1447d2IlScV5LB1k6uEg==,08/08/2025,90,8.789444444,2.310833333,51.37739891,0.091667552
x68zNVfEvsHuSc1YnBrEyg==,13/08/2025,76,6.280833333,1.268888889,51.43756982,-0.046278314
wGrZPQp1yJMyDlCSYeX8fA==,27/07/2025,78,9.233055556,1.438611111,51.38281133,-0.094460094
pLqCm1tvp+fOGdZ2Nq1LZQ==,19/07/2025,55,5.582777778,1.544166667,51.5975374,0.194185604
4psF/zEwoKmM5yf6haTYVA==,20/07/2025,88,7.655,0.941666667,51.52990172,-0.191121422
/qdFSlHoM8+H34eIQCV16Q==,07/08/2025,54,4.605277778,1.380833333,51.34128396,-0.094716461
w9Q2TwrceJBUVtiXACyOaw==,29/07/2025,63,8.385,0.927222222,51.53139416,-0.146063551
wX/ClG/kRfNcxvwUQ0evtQ==,10/08/2025,33,3.575555556,0.384166667,51.5495714,-0.171837415
bOFbDWPN8KeqA2xDfxAy1w==,28/07/2025,89,9.727222222,1.528055556,51.49566483,-0.273297659
VsDzLGmoBmJ5mmi/k5RIDw==,29/07/2025,67,5.766944444,0.969722222,51.46496796,-0.143947
GBHi5/DXyLzqInWb8kDXpw==,27/07/2025,74,5.136944444,1.481388889,51.58095341,-0.110890359
A4OGZu4zlBxArkxCqbhZJg==,19/07/2025,83,8.298333333,1.4825,51.49438107,-0.30143792
nQ0F4cclW5dTYi2vylnUCg==,23/07/2025,64,5.205,0.71,51.46964762,-0.154024775
paayXKeiyJa7KXvuUKAN+Q==,29/07/2025,61,4.559444444,0.864166667,51.47674377,-0.182793477
8rPM312T4WP7yiELpSaS5g==,22/07/2025,49,2.922777778,0.415555556,51.58159256,-0.198134794
Zhg7JN/ERZsT4iHLFI4Cqg==,30/07/2025,65,5.506666667,0.900277778,51.49982117,-0.195055285
eoX8F6AQp7cx5n1MQjlFCg==,04/08/2025,82,10.26722222,1.359444444,51.5221816,0.041390046
ugoPe0A6Qepnt6T2GXUdyg==,13/08/2025,74,4.591944444,1.301388889,51.40767592,-0.236183086
ScdN+WNNaW0P81ZbgeoCPA==,19/07/2025,66,5.505277778,1.621944444,51.56421669,-0.357279566
FoNg3iJlZ3UdIjQxVKHrKQ==,24/07/2025,38,2.858055556,1.02,51.69394746,-0.327266451
k/L4J38HN6GGncyBn83O5Q==,29/07/2025,44,4.644166667,0.426111111,51.51603938,-0.094582307
40DfdAdoAHMd0SMVnKZAzA==,11/08/2025,93,11.37833333,1.970277778,51.4579571,-0.338735215
g2+4YVP39aj8YEOCWR/Vxw==,22/07/2025,30,2.439444444,0.560555556,51.44543607,-0.20509923
GtINrZWkCGn+B+/1d/WDSQ==,29/07/2025,45,5.283055556,0.475555556,51.52318327,-0.085542012
xN5BMtY9SOOqXiOG61dwgQ==,20/07/2025,71,6.839444444,2.194166667,51.58485506,-0.387013063
Z/PVRlPJk5KcufmDce9VgA==,12/08/2025,44,3.841944444,1.295833333,51.36903696,-0.153214283
XMdq6BIthiL9FGi33Jrwgg==,02/08/2025,66,5.409444444,1.014722222,51.58237103,-0.14925341
k2MW1PQa/zMqtJw+tCmJCg==,24/07/2025,56,5.646666667,1.082777778,51.65526608,-0.245197997
L+QAwW3djT+f5pl89d/Etg==,20/07/2025,90,11.25138889,1.042222222,51.50521667,-0.021783897
ptxl/88FAY/mXADPUJz9Ow==,09/08/2025,62,6.011666667,1.609722222,51.37780577,-0.322355034
/05iXmUBV2/842d7r5o4sg==,18/07/2025,90,7.0275,1.915,51.43039733,-0.355272182
L8RE4K1zw931eFBc1mWDpw==,26/07/2025,49,6.014166667,0.749722222,51.5173481,-0.174274599
CtHpqAa6JYdOZv3DgNGy6Q==,30/07/2025,65,8.221111111,0.870555556,51.46919084,-0.172915937
MEbG8asF76RrG0G6WhELYw==,06/08/2025,71,6.470277778,0.871666667,51.57766853,-0.138098931
iSGEwEGKEqI6DjjRrtfQMQ==,19/07/2025,67,6.375277778,1.695833333,51.40370754,-0.414728581
7S1EtwDieCYvy8L7i+Eefg==,01/08/2025,75,9.344722222,2.169166667,51.64406164,-0.425539818
r3aWf+0LhY+WRrYbi5J2nQ==,02/08/2025,46,2.681388889,0.689722222,51.6111223,-0.277121943
OjtNSc5QBlSdtLsxtWjGew==,27/07/2025,89,10.205,1.98,51.6097624,0.013822369
FiXwzDyTQMNasVXV0/ictg==,24/07/2025,65,7.605833333,1.152777778,51.50153233,-0.242294897
Nhguxh2OGwi+XwM62GOhGQ==,18/07/2025,75,8.021111111,1.230277778,51.42465779,-0.084903254
13NatefuZs9UXmBC06GDjg==,06/08/2025,66,7.2425,1.803888889,51.59011627,0.042146355
LNiBp7MYsIzYNQz872F+rw==,23/07/2025,70,7.075833333,1.103055556,51.46070924,-0.316084455
QPSpyTqiHxBnApRrt8lpyQ==,21/07/2025,82,9.816666667,1.081388889,51.43993287,-0.19678763
btW8fdSO2Fd6yNL2nEKbgQ==,22/07/2025,98,9.951388889,1.6075,51.51545422,0.049338488
H8TwTnsuloXRyzjrQXgPIA==,20/07/2025,92,5.751944444,2.700555556,51.5163762,-0.429207737
yKm1BLQ/yGgz9yjj74u/+g==,07/08/2025,81,6.4875,2.210277778,51.46102918,0.177526051
vg0U6vKDrMYBNAIGh3Ncag==,19/07/2025,69,6.524166667,1.704722222,51.63383753,0.030241601
exH0RlzG+KUwajSMjT40hQ==,05/08/2025,72,6.609722222,0.716111111,51.47769107,-0.20693036
boN/1Jxo3ejiNeLGyJOZYg==,29/07/2025,79,8.834722222,2.063888889,51.57225371,0.174678383
nn3f/y1eSjrE/GUw03fcCQ==,26/07/2025,69,7.4225,1.073055556,51.45643595,-0.120979309
aikLbc83TfFhEz0E1vLE+g==,10/08/2025,60,4.365555556,1.962222222,51.36544186,0.086532827
jmwbpfPXwKN8MtTKYqZ01w==,01/08/2025,73,5.223055556,0.851388889,51.52530641,-0.173292334
13rC8XRUek8MJLxesWnWhQ==,03/08/2025,77,5.74,0.856944444,51.49286433,-0.197620854
4dXyiT9pBkE8sZ9iI+g4Vw==,06/08/2025,83,6.904444444,1.716111111,51.57510883,-0.337143233
cB2kPd/Msn7LCxw2lF1ctg==,09/08/2025,71,10.305,1.483611111,51.51396103,-0.320059445
Wtb4HInNuE+Pex7HTVSlBA==,02/08/2025,88,7.956666667,2.668333333,51.56320171,0.228087784
c8YimltTmfyptRyedYfw3g==,19/07/2025,61,8.543055556,0.923055556,51.55299679,-0.112379625
shs+CkmdOPzI9H8WA4nxhA==,24/07/2025,83,6.2425,1.152777778,51.59010062,-0.236733986
